A0002500,R0000100,R0214700,R0214800,R0828000,R0945300,R1255700,R1650500,R1923100,R2317900,R2525700,R2924700,R3127400,R3523100,R3728100,R4193700,R4587901,R5270900,R6473700,R6592900
VERSION_R25_2012,CASEID_1979,SAMPLE_RACE_78SCRN,SAMPLE_SEX_1979,CPSOCC80_1982,CPSOCC80_1983,CPSOCC80_1984,CPSOCC80_1985,CPSOCC80_1986,CPSOCC80_1987,CPSOCC80_1988,CPSOCC80_1989,CPSOCC80_1990,CPSOCC80_1991,CPSOCC80_1992,CPSOCC80_1993,CPSOCC80_1994,CPSOCC80_1996,CPSOCC80_1998,CPSOCC80_01_2000
445,10008,1,2,98,208,105,105,203,208,98,98,98,105,98,208,208,105,105,95
445,10009,1,1,276,-4,-4,-4,-4,-4,-4,-4,426,418,418,418,418,418,418,418
445,10010,2,2,276,276,163,163,389,459,185,188,188,44,453,737,737,185,185,156
445,10011,1,2,777,479,458,458,458,458,458,-4,458,458,458,433,19,458,458,435
445,10012,3,2,706,-4,-4,-4,-4,-4,814,447,449,-5,-5,-5,-5,-5,-5,-5
445,10013,3,1,689,777,-4,-4,-4,-4,849,479,479,-5,-5,-5,-5,-5,-5,-5
445,10014,3,1,424,-4,-4,-4,-4,785,785,508,508,-5,-5,-5,-5,-5,-5,-5
445,10015,3,2,-5,-5,-5,-5,-5,435,-5,-5,796,-5,-5,-5,-5,-5,-5,-5
445,10016,3,2,-4,-4,-4,799,888,889,488,799,488,-5,-5,-5,-5,-5,-5,-5
445,10017,3,2,444,438,276,276,274,313,379,379,379,-5,-5,-5,-5,-5,-5,-5
445,10018,3,1,436,437,437,437,437,274,579,433,436,-5,-5,-5,-5,-5,-5,-5
445,10019,3,1,596,216,596,596,653,577,684,596,785,-5,-5,-5,-5,-5,-5,-5
445,10020,3,1,805,875,437,769,653,534,596,783,653,-5,-5,-5,-5,-5,-5,-5
445,10021,3,1,885,527,453,-4,-4,875,264,486,726,-5,-5,-5,-5,-5,-5,-5
445,10022,1,1,889,479,-5,617,479,479,877,479,-5,777,754,444,-5,777,686,-5
445,10023,1,1,479,889,804,777,453,564,804,844,856,779,436,-5,-5,777,799,889
445,10024,1,2,387,387,387,155,155,159,159,155,27,27,155,14,5,14,155,155
445,10025,1,1,516,479,479,453,453,804,805,804,804,479,804,479,479,479,453,276
445,10026,1,2,479,479,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,479
445,10027,1,1,777,777,889,777,498,-5,-5,-5,479,-5,447,447,447,-5,-5,-5
445,10028,1,1,805,479,856,479,486,856,479,477,477,475,477,777,777,777,777,777
445,10029,1,2,435,468,276,276,437,155,155,468,155,155,155,155,174,155,155,155
445,10030,1,1,479,479,-5,856,-5,-5,668,668,585,633,486,485,785,856,804,804
445,10031,1,1,365,365,274,274,805,274,269,308,269,276,269,883,883,268,364,364
445,10032,1,2,-4,-4,-4,453,453,-4,-4,-4,748,748,-4,-4,-4,-4,-4,19
445,10033,3,1,-4,877,505,505,479,558,869,869,549,-5,-5,-5,-5,-5,-5,-5
445,10034,1,2,479,479,-5,888,479,479,-5,-5,-5,-5,-5,-5,-5,-5,19,-5
445,10035,1,1,276,276,365,276,276,276,276,276,276,243,37,276,276,243,19,-4
445,10036,1,2,-4,-4,567,-4,479,889,479,479,-4,799,799,479,888,479,479,479
445,10037,1,2,-4,-4,479,567,-5,777,889,777,777,706,777,777,777,779,747,747
445,10038,1,2,313,337,405,449,453,153,254,254,254,253,433,19,305,444,8,13
445,10039,3,2,435,435,335,435,-5,435,-5,407,-4,-5,-5,-5,-5,-5,-5,-5
445,10040,1,2,779,889,889,777,777,356,5,379,379,379,308,379,379,376,379,379
445,10041,1,2,387,387,387,387,155,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10042,1,2,877,689,-4,-4,-5,-4,-5,-4,-4,-4,-4,749,-3,-4,-4,313
445,10043,1,1,79,437,437,453,869,579,556,759,588,567,806,806,563,579,579,579
445,10044,3,2,-5,435,435,435,426,276,276,-4,436,-5,-5,-5,-5,-5,-5,-5
445,10045,3,2,436,444,437,405,405,405,405,468,406,-5,-5,-5,-5,-5,-5,-5
445,10046,2,1,777,856,689,585,585,754,647,343,364,804,853,799,-5,-5,-5,-5
445,10047,2,2,383,383,383,315,375,308,7,383,-5,376,25,383,383,383,-5,-5
445,10048,1,2,479,479,799,479,479,-4,479,799,-4,-4,468,468,468,468,468,-4
445,10049,1,2,479,479,479,479,479,479,488,-4,-4,486,406,459,459,-4,-4,468
445,10050,1,1,479,479,479,479,479,856,889,479,856,479,856,479,479,505,507,365
445,10051,1,1,479,479,479,479,479,479,768,518,507,517,549,517,507,633,473,473
445,10052,1,2,276,276,-4,-4,-4,16,383,383,888,364,883,888,888,376,379,424
445,10053,1,1,505,505,505,505,505,505,-5,505,505,505,505,-5,-5,-5,-5,-5
445,10054,1,2,-4,785,276,276,-4,447,319,447,446,446,95,95,95,95,95,95
445,10055,1,2,225,225,75,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10056,1,2,276,276,276,28,276,877,275,185,243,19,19,185,185,185,243,243
445,10057,1,1,617,617,708,856,505,516,505,885,824,614,-4,-4,-4,263,263,-5
445,10058,1,1,855,855,855,869,558,567,869,599,558,558,-5,558,558,19,869,-5
445,10059,3,2,435,-4,-4,453,-4,435,443,435,435,-5,-5,-5,-5,-5,-5,-5
445,10060,1,2,405,405,405,453,453,453,456,469,159,175,889,276,274,-5,274,274
445,10061,1,1,19,585,613,869,426,-5,229,853,889,617,848,617,869,-4,-4,35
445,10062,1,2,274,889,276,453,453,337,337,337,315,337,339,389,389,5,5,23
445,10063,3,2,-4,-4,-4,-4,-4,-4,319,319,319,-5,-5,-5,-5,-5,-5,-5
445,10064,3,2,406,405,407,805,405,406,446,447,447,-5,-5,-5,-5,-5,-5,-5
445,10065,1,1,516,516,516,274,274,274,-5,-5,-5,-5,-5,268,274,274,274,274
445,10066,3,2,435,-4,-4,435,-4,-4,-5,453,453,-5,-5,-5,-5,-5,-5,-5
445,10067,1,1,55,55,55,575,575,575,575,533,575,575,575,19,19,575,575,575
445,10068,1,1,883,856,869,869,869,869,584,584,567,567,633,554,567,567,567,567
445,10069,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,387,259
445,10070,1,1,744,885,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
445,10071,1,1,479,479,479,-5,479,479,479,479,479,479,479,479,479,479,479,479
445,10072,1,2,479,479,479,-5,479,-4,479,479,-4,779,777,-4,-4,813,813,813
445,10073,1,2,479,479,479,479,479,-5,479,479,479,-4,-4,-4,479,785,479,479
445,10074,1,1,479,479,479,669,669,479,479,748,453,453,453,453,405,405,869,567
445,10075,1,1,505,479,479,869,365,444,479,777,889,777,479,479,518,633,479,479
445,10076,1,1,479,479,479,479,479,479,479,479,859,777,479,479,479,479,479,479
445,10077,1,2,438,438,276,433,433,243,243,19,19,19,19,19,276,27,174,-3
445,10078,1,1,479,444,389,-3,877,547,213,525,525,525,525,525,525,525,213,213
445,10079,1,2,-4,-4,335,313,389,389,276,276,276,276,339,339,339,339,339,339
445,10080,3,1,617,696,869,617,869,567,567,567,467,-5,-5,-5,-5,-5,-5,-5
445,10081,3,2,-4,-4,-4,-4,-4,-4,-4,-4,453,-5,-5,-5,-5,-5,-5,-5
445,10082,2,1,783,783,783,558,558,453,-5,804,-5,804,806,805,805,804,805,-5
445,10083,2,1,579,777,869,777,785,777,579,759,579,759,-5,-5,-5,-5,-5,-5
445,10084,2,1,387,437,447,877,877,274,19,446,96,308,254,254,734,215,215,-5
445,10085,2,1,617,386,708,777,806,19,806,877,804,804,805,803,19,804,883,804
445,10086,3,2,389,383,383,383,-5,-5,-5,-5,383,-5,-5,-5,-5,-5,-5,-5
445,10087,3,2,-4,453,453,453,684,777,785,785,785,-5,-5,-5,-5,-5,-5,-5
445,10088,3,2,-4,439,439,-4,337,276,-3,453,276,-5,-5,-5,-5,-5,-5,-5
445,10089,3,1,889,889,869,889,437,585,453,453,725,-5,-5,-5,-5,-5,-5,-5
445,10090,3,1,278,479,516,869,579,-4,-4,-5,759,-5,-5,-5,-5,-5,-5,-5
445,10091,3,1,567,567,567,558,595,558,783,558,-5,-5,-5,-5,-5,-5,-5,-5
445,10092,3,2,-4,-4,447,447,447,447,-3,446,-5,-5,-5,-5,-5,-5,-5,-5
445,10093,3,2,-4,-4,276,365,-4,274,19,19,19,-5,-5,-5,-5,-5,-5,-5
445,10094,3,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10095,3,2,-5,-5,405,435,435,449,443,796,796,-5,-5,-5,-5,-5,-5,-5
445,10096,3,2,-4,-4,157,128,157,157,157,157,157,-5,-5,-5,-5,-5,-5,-5
445,10097,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10098,3,1,856,856,856,-5,856,856,856,856,856,-5,-5,-5,-5,-5,-5,-5
445,10099,3,1,869,777,567,785,486,486,888,479,437,-5,-5,-5,-5,-5,-5,-5
445,10100,3,1,745,479,804,777,709,777,804,804,804,-5,-5,-5,-5,-5,-5,-5
445,10101,3,2,744,-4,744,744,744,468,744,744,744,-5,-5,-5,-5,-5,-5,-5
445,10102,3,2,777,-4,-4,277,277,-4,796,744,744,-5,-5,-5,-5,-5,-5,-5
445,10103,3,2,777,777,637,313,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10104,3,2,777,277,274,438,-4,-4,785,-4,749,-5,-5,-5,-5,-5,-5,-5
445,10105,3,1,877,869,869,783,748,889,668,883,804,-5,-5,-5,-5,-5,-5,-5
445,10106,2,2,276,-4,744,744,734,744,796,796,796,796,-5,-5,-5,-5,-5,-5
445,10107,3,1,877,883,547,777,877,856,889,883,785,-5,-5,-5,-5,-5,-5,-5
445,10108,3,1,274,389,869,805,806,804,805,804,804,-5,-5,-5,-5,-5,-5,-5
445,10109,3,2,435,438,444,276,276,276,365,859,385,-5,-5,-5,-5,-5,-5,-5
445,10110,3,1,437,433,889,274,567,19,19,243,243,-5,-5,-5,-5,-5,-5,-5
445,10111,2,2,439,439,439,-4,-4,-4,-4,-4,-4,407,407,407,-4,-4,405,405
445,10112,2,2,-4,405,-4,744,744,458,458,458,436,785,786,769,769,-4,-4,-4
445,10113,2,2,-4,-4,-4,449,449,748,-5,453,449,449,446,404,404,768,796,453
445,10114,2,1,-4,-4,-4,-4,-4,-4,14,319,313,379,389,315,313,315,363,64
445,10115,2,1,569,-4,-4,-4,-4,579,759,713,308,759,759,759,759,579,779,389
445,10116,2,2,444,437,-4,-4,437,437,438,436,276,276,445,444,444,436,444,436
445,10117,3,2,-4,-4,405,-4,-4,449,-4,436,447,-5,-5,-5,-5,-5,-5,-5
445,10118,3,1,777,777,637,689,689,689,796,796,796,-5,-5,-5,-5,-5,-5,-5
445,10119,3,2,-4,-4,405,406,-4,684,709,869,869,-5,-5,-5,-5,-5,-5,-5
445,10120,3,1,276,156,159,157,157,126,157,157,-3,-5,-5,-5,-5,-5,-5,-5
445,10121,3,1,547,516,637,549,453,453,519,516,779,-5,-5,-5,-5,-5,-5,-5
445,10122,3,1,869,777,729,777,588,588,877,717,588,-5,-5,-5,-5,-5,-5,-5
445,10123,1,1,437,438,19,438,433,243,25,229,229,229,525,538,538,229,19,19
445,10124,2,2,449,449,889,447,405,406,406,468,468,468,406,468,468,468,468,468
445,10125,2,2,387,468,387,387,405,446,235,155,446,446,208,208,208,447,447,446
445,10126,2,1,208,444,453,883,339,274,19,19,315,379,329,335,335,55,55,55
445,10127,2,2,-4,-4,-4,447,385,319,313,313,313,313,313,313,313,313,343,19
445,10128,2,1,709,453,449,453,449,449,453,364,364,754,795,364,756,756,756,756
445,10129,2,2,477,435,438,438,444,19,19,19,19,433,19,159,426,426,426,415
445,10130,2,2,785,717,444,689,749,769,769,796,769,769,749,743,769,449,449,-5
445,10131,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5
445,10132,2,2,744,744,744,744,744,744,744,744,744,744,-4,785,785,-4,-4,447
445,10133,2,1,-4,888,756,689,888,877,44,756,709,856,453,453,889,889,658,658
445,10134,1,1,756,756,-5,756,756,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10135,2,2,705,453,658,-4,-4,-4,-4,-4,-4,-4,-4,888,748,878,406,458
445,10136,3,2,-4,-4,744,744,668,363,667,744,447,-5,-5,-5,-5,-5,-5,-5
445,10137,2,1,-4,-4,-4,439,439,889,208,447,447,447,156,158,158,158,156,174
445,10138,2,2,159,447,447,447,207,19,446,447,447,447,447,467,467,468,468,387
445,10139,2,1,436,438,658,709,709,705,658,675,19,447,447,15,15,19,105,105
445,10140,3,2,446,447,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10141,3,1,745,637,745,777,579,805,805,804,19,-5,-5,-5,-5,-5,-5,-5
445,10142,3,2,658,-4,889,769,769,744,744,674,666,-5,-5,-5,-5,-5,-5,-5
445,10143,3,1,883,749,889,486,595,889,889,889,365,-5,-5,-5,-5,-5,-5,-5
445,10144,3,2,277,405,747,435,446,89,159,99,276,-5,-5,-5,-5,-5,-5,-5
445,10145,3,2,689,435,877,805,433,447,443,666,666,-5,-5,-5,-5,-5,-5,-5
445,10146,3,1,777,777,544,496,728,19,633,633,769,-5,-5,-5,-5,-5,-5,-5
445,10147,3,1,274,274,274,274,274,274,276,434,19,-5,-5,-5,-5,-5,-5,-5
445,10148,3,2,-4,744,744,738,749,756,808,808,808,-5,-5,-5,-5,-5,-5,-5
445,10149,3,2,449,453,453,-4,468,275,275,405,469,-5,-5,-5,-5,-5,-5,-5
445,10150,3,2,777,577,708,888,-4,-4,573,453,869,-5,-5,-5,-5,-5,-5,-5
445,10151,2,2,-4,-4,-4,438,405,449,447,877,-3,436,438,444,444,444,446,446
445,10152,2,1,-4,-4,869,805,804,567,486,579,579,588,304,856,856,588,588,449
445,10153,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,313,-4,234,234
445,10154,2,1,486,-4,-4,804,-4,-4,-4,-4,188,-5,889,567,567,805,769,889
445,10155,2,1,-4,-4,777,777,855,855,707,594,844,779,-5,-5,356,804,869,804
445,10156,2,2,-5,-4,-4,-4,435,744,744,744,-5,-5,-5,-5,744,744,-5,777
445,10157,2,1,869,453,777,805,806,479,777,453,888,453,449,444,779,453,444,887
445,10158,2,1,-4,-4,-4,276,199,199,213,19,777,229,229,229,229,23,56,337
445,10159,2,2,-4,438,276,458,274,19,458,458,458,458,458,458,458,458,458,458
445,10160,2,1,777,738,738,738,738,364,734,756,744,744,744,744,796,796,365,364
445,10161,2,1,314,365,453,424,749,174,174,174,174,174,174,174,447,174,174,174
445,10162,2,2,-4,-4,439,453,888,647,738,738,777,738,738,738,738,738,777,777
445,10163,2,1,486,869,869,769,588,588,486,848,869,-5,658,567,748,747,588,453
445,10164,2,2,338,339,315,385,385,385,385,385,385,385,385,385,385,385,373,373
445,10165,2,1,486,486,777,486,453,486,804,889,887,887,887,887,887,579,453,637
445,10166,2,2,313,313,313,313,234,315,313,313,313,313,276,379,319,385,385,385
445,10167,2,1,738,738,738,738,738,738,878,738,878,715,738,27,27,777,717,769
445,10168,2,2,-4,-4,-4,-4,-4,447,686,-4,418,276,276,-4,365,889,264,264
445,10169,2,1,869,-4,-4,-4,-4,595,747,796,36,796,796,759,756,785,783,783
445,10170,2,1,777,738,889,777,889,738,547,633,777,519,516,453,549,549,518,777
445,10171,2,1,877,-4,-4,877,877,376,717,877,436,769,436,877,436,436,436,436
445,10172,2,1,486,-4,738,777,756,889,756,756,756,756,848,888,759,759,759,759
445,10173,2,1,-5,777,869,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10174,2,1,-4,-4,449,449,439,453,889,549,856,567,856,887,563,444,444,444
445,10175,2,2,-4,-4,-4,-4,-4,437,439,453,405,-4,-4,-4,-4,-4,-4,447
445,10176,1,2,19,383,316,7,7,7,7,25,25,376,389,308,376,178,313,313
445,10177,3,1,777,596,534,534,534,534,534,534,-5,-5,-5,-5,-5,-5,-5,-5
445,10178,2,1,596,585,773,596,534,596,596,596,596,534,534,534,534,534,696,-5
445,10179,2,1,486,486,486,486,486,486,486,486,486,486,486,486,486,486,485,485
445,10180,2,1,865,869,486,573,573,-5,-4,805,573,573,584,573,573,573,573,534
445,10181,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,453,777,777
445,10182,2,2,276,274,276,19,243,19,19,243,243,19,243,243,243,243,225,225
445,10183,1,2,436,434,435,435,-5,-5,283,19,13,19,243,19,19,313,379,337
445,10184,2,2,-4,-4,-4,-4,-4,276,-3,407,276,439,436,444,-4,19,436,444
445,10185,1,2,378,389,313,313,313,313,-5,19,178,234,178,234,313,313,178,234
445,10186,2,1,439,439,-4,194,235,55,228,265,447,19,235,187,187,235,228,436
445,10187,2,1,-4,869,486,869,479,-5,888,479,444,-5,567,567,569,558,-5,479
445,10188,2,2,313,337,313,337,389,434,-4,317,-4,-4,-4,-4,-4,-4,-4,579
445,10189,2,1,808,808,563,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-5
445,10190,2,1,453,389,235,364,-5,363,-5,448,19,364,389,16,364,364,19,364
445,10191,2,2,-4,-4,-4,-4,453,-4,449,449,449,-4,-4,444,444,448,469,436
445,10192,2,1,486,777,547,547,-4,567,783,783,783,783,889,783,599,599,-5,444
445,10193,2,2,276,-5,276,437,437,19,-5,-5,-5,-5,-5,276,276,308,389,-5
445,10194,2,1,595,547,595,595,595,595,869,19,869,19,595,595,-5,-5,595,595
445,10195,2,2,159,156,156,156,156,156,156,156,156,144,156,156,156,156,156,156
445,10196,2,2,276,444,434,275,159,143,156,156,156,159,156,156,156,156,14,14
445,10197,2,1,567,865,595,869,573,869,573,573,573,573,573,869,869,573,573,-5
445,10198,2,1,588,889,588,588,588,588,588,753,274,365,588,558,558,588,869,19
445,10199,2,1,869,573,573,573,573,595,595,595,595,595,595,869,869,595,595,595
445,10200,2,1,-4,-4,595,869,573,584,889,573,869,579,573,573,573,573,573,573
445,10201,2,1,869,479,573,573,573,573,567,779,869,579,573,573,573,573,865,865
445,10202,2,1,573,573,596,573,869,584,573,573,573,573,573,573,-3,573,573,-3
445,10203,2,2,-4,-4,276,276,276,276,159,468,-4,264,274,-5,155,155,155,155
445,10204,2,1,804,889,637,855,577,889,575,573,869,585,889,869,577,577,869,869
445,10205,2,1,-5,-4,-5,-5,-5,-5,876,859,418,883,563,869,856,588,883,883
445,10206,3,1,459,-4,-4,424,575,547,514,804,804,-5,-5,-5,-5,-5,-5,-5
445,10207,3,1,218,218,217,567,516,516,505,516,579,-5,-5,-5,-5,-5,-5,-5
445,10208,3,1,516,213,-5,547,516,547,516,507,505,-5,-5,-5,-5,-5,-5,-5
445,10209,3,1,777,675,588,777,709,563,675,804,675,-5,-5,-5,-5,-5,-5,-5
445,10210,3,2,276,435,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10211,1,2,-4,453,453,453,453,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
445,10212,3,2,-4,435,435,435,435,407,97,446,446,-5,-5,-5,-5,-5,-5,-5
445,10213,3,2,435,-4,-4,435,435,799,686,796,435,-5,-5,-5,-5,-5,-5,-5
445,10214,3,2,748,469,486,424,424,424,337,337,423,-5,-5,-5,-5,-5,-5,-5
445,10215,3,2,363,434,-4,-4,-4,-4,436,447,207,-5,-5,-5,-5,-5,-5,-5
445,10216,3,2,405,405,363,339,375,253,315,253,375,-5,-5,-5,-5,-5,-5,-5
445,10217,3,1,453,453,453,453,453,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10218,3,2,276,276,276,365,276,23,313,276,-5,-5,-5,-5,-5,-5,-5,-5
445,10219,3,2,744,274,433,-4,-5,-5,229,64,64,-5,-5,-5,-5,-5,-5,-5
445,10220,3,2,-4,-4,-4,-4,889,437,-4,799,276,-5,-5,-5,-5,-5,-5,-5
445,10221,3,2,319,313,313,313,313,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10222,3,2,447,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10223,3,1,885,885,527,389,-4,889,547,777,-5,-5,-5,-5,-5,-5,-5,-5
445,10224,3,1,547,505,869,516,505,805,516,516,516,-5,-5,-5,-5,-5,-5,-5
445,10225,3,2,274,-4,747,275,313,19,338,748,747,-5,-5,-5,-5,-5,-5,-5
445,10226,1,2,156,274,156,157,159,137,159,186,186,-4,186,-4,468,805,805,186
445,10227,3,2,-4,-4,-4,-4,-4,453,453,453,449,-5,-5,-5,-5,-5,-5,-5
445,10228,3,1,-4,516,869,804,727,804,804,-5,769,-5,-5,-5,-5,-5,-5,-5
445,10229,2,2,337,337,337,337,338,23,337,337,337,23,313,313,313,313,313,313
445,10230,3,1,637,634,637,637,637,637,634,785,785,-5,-5,-5,-5,-5,-5,-5
445,10231,3,2,-4,438,405,438,405,406,-4,-4,754,-5,-5,-5,-5,-5,-5,-5
445,10232,2,1,869,877,389,877,877,-5,785,783,576,576,575,575,575,575,533,533
445,10233,2,2,-4,-4,785,276,785,437,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10234,2,2,-4,-4,-4,748,364,359,269,359,274,276,795,888,789,189,877,486
445,10235,2,1,-4,453,453,437,877,378,779,769,727,637,777,637,637,779,777,-5
445,10236,2,2,453,274,283,283,318,-5,318,318,379,19,19,337,-5,319,-4,-4
445,10237,2,2,-4,-4,-4,547,888,777,364,754,709,364,877,888,709,468,468,14
445,10238,2,2,-4,-4,468,276,-4,447,327,447,-5,877,637,856,637,785,785,785
445,10239,2,1,-5,437,-4,-4,877,748,-4,-4,887,783,783,769,783,783,-4,-4
445,10240,3,1,505,505,516,505,505,505,505,505,-5,-5,-5,-5,-5,-5,-5,-5
445,10241,3,2,-4,-4,-4,-4,337,23,439,243,-5,-5,-5,-5,-5,-5,-5,-5
445,10242,3,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10243,3,2,-4,-4,-4,-4,-4,-4,379,339,339,-5,-5,-5,-5,-5,-5,-5
445,10244,3,1,516,547,477,479,479,477,479,479,19,-5,-5,-5,-5,-5,-5,-5
445,10245,3,2,-4,-4,-4,-4,-4,-4,-4,-4,447,-5,-5,-5,-5,-5,-5,-5
445,10246,3,2,888,777,-4,-4,889,276,274,257,316,-5,-5,-5,-5,-5,-5,-5
445,10247,3,1,-4,-4,-4,-4,889,486,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10248,3,1,-4,-4,235,575,235,875,777,567,844,-5,-5,-5,-5,-5,-5,-5
445,10249,3,1,-4,-4,486,479,417,453,453,804,453,-5,-5,-5,-5,-5,-5,-5
445,10250,3,1,-4,479,479,889,889,486,856,869,875,-5,-5,-5,-5,-5,-5,-5
445,10251,3,1,804,805,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10252,3,2,777,777,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10253,1,1,889,-4,479,486,558,595,567,567,486,486,486,486,486,486,738,738
445,10254,3,2,335,335,315,883,453,575,796,567,275,-5,-5,-5,-5,-5,-5,-5
445,10255,3,2,389,808,435,276,435,588,744,744,888,-5,-5,-5,-5,-5,-5,-5
445,10256,3,1,453,453,888,883,856,567,785,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10257,3,2,-4,-4,-4,-4,888,887,453,754,888,-5,-5,-5,-5,-5,-5,-5
445,10258,3,1,875,888,-4,479,-4,889,777,777,567,-5,-5,-5,-5,-5,-5,-5
445,10259,2,2,-4,-4,-4,-4,-4,-4,447,447,447,447,447,447,447,447,447,447
445,10260,3,2,435,738,738,747,-4,-4,435,777,777,-5,-5,-5,-5,-5,-5,-5
445,10261,3,2,276,435,433,433,313,229,308,347,459,-5,-5,-5,-5,-5,-5,-5
445,10262,3,2,433,435,435,-5,256,435,-5,435,435,-5,-5,-5,-5,-5,-5,-5
445,10263,3,1,447,274,-4,-4,89,84,84,84,84,-5,-5,-5,-5,-5,-5,-5
445,10264,3,1,23,23,274,23,23,23,23,23,23,-5,-5,-5,-5,-5,-5,-5
445,10265,3,1,274,274,19,274,268,274,259,274,259,-5,-5,-5,-5,-5,-5,-5
445,10266,3,1,-5,828,19,19,19,19,19,19,19,-5,-5,-5,-5,-5,-5,-5
445,10267,3,2,159,435,435,319,889,313,337,486,15,-5,-5,-5,-5,-5,-5,-5
445,10268,3,2,375,307,375,-5,-5,19,19,375,-5,-5,-5,-5,-5,-5,-5,-5
445,10269,3,2,217,274,254,229,229,229,229,229,229,-5,-5,-5,-5,-5,-5,-5
445,10270,3,2,157,157,157,157,135,135,157,157,157,-5,-5,-5,-5,-5,-5,-5
445,10271,3,2,159,156,444,319,308,229,229,229,385,-5,-5,-5,-5,-5,-5,-5
445,10272,3,2,156,156,405,435,435,435,435,435,406,-5,-5,-5,-5,-5,-5,-5
445,10273,3,2,157,156,157,157,156,144,156,157,157,-5,-5,-5,-5,-5,-5,-5
445,10274,3,1,156,156,155,155,418,418,418,418,418,-5,-5,-5,-5,-5,-5,-5
445,10275,3,1,224,223,169,203,78,223,203,78,78,-5,-5,-5,-5,-5,-5,-5
445,10276,3,2,156,156,156,157,156,156,156,156,156,-5,-5,-5,-5,-5,-5,-5
445,10277,3,2,274,274,156,156,156,159,274,156,156,-5,-5,-5,-5,-5,-5,-5
445,10278,3,1,756,617,889,719,567,567,554,19,19,-5,-5,-5,-5,-5,-5,-5
445,10279,3,2,156,387,156,156,156,156,156,313,137,-5,-5,-5,-5,-5,-5,-5
445,10280,3,2,75,447,157,157,157,157,453,157,156,-5,-5,-5,-5,-5,-5,-5
445,10281,3,2,336,205,23,315,313,313,313,313,379,-5,-5,-5,-5,-5,-5,-5
445,10282,3,2,376,23,363,19,254,254,254,23,16,-5,-5,-5,-5,-5,-5,-5
445,10283,3,2,274,274,274,274,13,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10284,3,1,566,566,777,785,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10285,3,1,748,516,505,505,804,-5,595,595,534,-5,-5,-5,-5,-5,-5,-5
445,10286,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10287,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10288,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
445,10289,3,1,-5,-5,-5,885,-5,365,883,883,883,-5,-5,-5,-5,-5,-5,-5
445,10290,3,2,406,468,-4,-4,-4,785,159,436,444,-5,-5,-5,-5,-5,-5,-5
445,10291,3,2,446,706,347,-4,-4,-4,-4,276,276,-5,-5,-5,-5,-5,-5,-5
445,10292,3,2,406,405,405,667,447,453,468,468,406,-5,-5,-5,-5,-5,-5,-5
445,10293,3,2,435,435,435,435,434,243,19,19,434,-5,-5,-5,-5,-5,-5,-5
445,10294,3,1,436,869,588,727,-4,567,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5
445,10295,3,2,307,363,359,-4,-4,-4,-5,-5,447,-5,-5,-5,-5,-5,-5,-5
445,10296,3,2,347,347,558,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
